userid,R,F,M,R_SC,F_SC,M_SC
15224,6,1,0.73,0.3522796846468311,-1.4539947293729687,-1.3518952803634754
15225,4,5,7.61,-0.027136468961822417,-0.3032315235411064,-0.28263301557710446
15226,0,3,5.16,-0.7859687761791295,-0.8786131264570376,-0.6634022813803906
15227,3,2,3.42,-0.2168445457661492,-1.1663039279150031,-0.9338261681141531
15228,1,4,3.15,-0.5962606993748027,-0.590922324999072,-0.9757884953659437
15229,1,3,6.79,-0.5962606993748027,-0.8786131264570376,-0.41007415760106153
15230,0,4,5.34,-0.7859687761791295,-0.590922324999072,-0.6354273965458636
15231,7,1,2.34,0.5419877614511579,-1.4539947293729687,-1.101675477121316
15232,2,2,2.32,-0.406552622570476,-1.1663039279150031,-1.1047837976584856
15234,2,15,17.75,-0.406552622570476,2.5736764910385492,1.2932854967679246
15235,7,1,3.36,0.5419877614511579,-1.4539947293729687,-0.9431511297256622
15236,0,5,8.98,-0.7859687761791295,-0.3032315235411064,-0.06971305878098118
15237,0,2,4.24,-0.7859687761791295,-1.1663039279150031,-0.806385026090196
15238,1,3,3.78,-0.5962606993748027,-0.8786131264570376,-0.8778763984450989
15239,1,7,9.55,-0.5962606993748027,0.27215007937482477,0.018874076528354832
15240,4,2,9.64,-0.027136468961822417,-1.1663039279150031,0.03286151894561838
15241,3,4,19.57,-0.2168445457661492,-0.590922324999072,1.5761426656503659
15242,0,4,5.23,-0.7859687761791295,-0.590922324999072,-0.6525231595002967
15243,0,1,5.44,-0.7859687761791295,-1.4539947293729687,-0.6198857938600151
15244,6,3,3.48,0.3522796846468311,-0.8786131264570376,-0.924501206502644
15245,0,3,6.64,-0.7859687761791295,-0.8786131264570376,-0.4333865616298342
15246,0,4,5.36,-0.7859687761791295,-0.590922324999072,-0.6323190760086937
15248,1,1,3.69,-0.5962606993748027,-1.4539947293729687,-0.8918638408623625
15249,0,4,3.67,-0.7859687761791295,-0.590922324999072,-0.8949721613995321
15250,0,6,12.76,-0.7859687761791295,-0.01554072208314083,0.5177595227440888
15251,0,1,0.66,-0.7859687761791295,-1.4539947293729687,-1.3627744022435693
15252,1,6,11.05,-0.5962606993748027,-0.01554072208314083,0.25199811681608103
15253,3,4,5.2,-0.2168445457661492,-0.590922324999072,-0.6571856403060513
15255,0,3,7.09,-0.7859687761791295,-0.8786131264570376,-0.36344934954351626
15256,4,3,15.63,-0.027136468961822417,-0.8786131264570376,0.9638035198279384
15257,2,2,7.57,-0.406552622570476,-1.1663039279150031,-0.28884965665144385
15259,1,1,0.72,-0.5962606993748027,-1.4539947293729687,-1.35344944063206
15260,0,4,8.88,-0.7859687761791295,-0.590922324999072,-0.08525466146682953
15261,2,1,0.65,-0.406552622570476,-1.4539947293729687,-1.3643285625121542
15263,2,4,6.85,-0.406552622570476,-0.590922324999072,-0.4007491959895525
15264,2,1,0.98,-0.406552622570476,-1.4539947293729687,-1.3130412736488544
15266,2,5,7.93,-0.406552622570476,-0.3032315235411064,-0.23289988698238964
15267,0,2,3.43,-0.7859687761791295,-1.1663039279150031,-0.9322720078455683
15268,1,1,0.79,-0.5962606993748027,-1.4539947293729687,-1.3425703187519664
15269,2,1,0.15,-0.406552622570476,-1.4539947293729687,-1.4420365759413962
15270,8,1,0.7,0.7316958382554847,-1.4539947293729687,-1.35655776116923
15271,8,2,1.88,0.7316958382554847,-1.1663039279150031,-1.1731668494762186
15272,0,3,6.93,-0.7859687761791295,-0.8786131264570376,-0.38831591384087377
15273,0,2,4.67,-0.7859687761791295,-1.1663039279150031,-0.7395561345410478
15274,0,2,1.96,-0.7859687761791295,-1.1663039279150031,-1.1607335673275399
15275,2,5,3.65,-0.406552622570476,-0.3032315235411064,-0.8980804819367016
15276,7,2,2.06,0.5419877614511579,-1.1663039279150031,-1.1451919646416915
15277,0,7,9.26,-0.7859687761791295,0.27215007937482477,-0.026196571260605712
15278,2,1,1.77,-0.406552622570476,-1.4539947293729687,-1.190262612430652
15279,1,1,2.27,-0.5962606993748027,-1.4539947293729687,-1.1125545990014098
15280,1,5,2.66,-0.5962606993748027,-0.3032315235411064,-1.051942348526601
15281,1,4,7.11,-0.5962606993748027,-0.590922324999072,-0.3603410290063465
15282,0,6,17.63,-0.7859687761791295,-0.01554072208314083,1.2746355735449064
15283,1,1,1.46,-0.5962606993748027,-1.4539947293729687,-1.238441580756782
15284,6,1,1.18,0.3522796846468311,-1.4539947293729687,-1.2819580682771576
15285,2,3,5.83,-0.406552622570476,-0.8786131264570376,-0.5592735433852063
15286,1,1,3.21,-0.5962606993748027,-1.4539947293729687,-0.9664635337544347
15287,2,5,4.79,-0.406552622570476,-0.3032315235411064,-0.7209062113180298
15288,0,2,4.51,-0.7859687761791295,-1.1663039279150031,-0.7644226988384054
15289,0,4,5.19,-0.7859687761791295,-0.590922324999072,-0.6587398005746361
15292,7,1,3.75,0.5419877614511579,-1.4539947293729687,-0.8825388792508533
15293,0,2,7.2,-0.7859687761791295,-1.1663039279150031,-0.346353586589083
15294,3,3,2.86,-0.2168445457661492,-0.8786131264570376,-1.0208591431549043
15296,1,1,1.24,-0.5962606993748027,-1.4539947293729687,-1.2726331066656484
15297,3,1,1.77,-0.2168445457661492,-1.4539947293729687,-1.190262612430652
15298,5,1,0.31,0.16257160784250435,-1.4539947293729687,-1.4171700116440387
15300,2,5,9.57,-0.406552622570476,-0.3032315235411064,0.021982397065524448
15301,0,4,8.22,-0.7859687761791295,-0.590922324999072,-0.1878292391934291
15304,0,2,1.76,-0.7859687761791295,-1.1663039279150031,-1.1918167726992368
15305,0,10,10.51,-0.7859687761791295,1.1352224837487215,0.16807346231249948
15306,1,4,2.94,-0.5962606993748027,-0.590922324999072,-1.0084258610062256
15307,0,4,6.26,-0.7859687761791295,-0.590922324999072,-0.4924446518360581
15308,1,1,1.38,-0.5962606993748027,-1.4539947293729687,-1.250874862905461
15309,0,4,4.13,-0.7859687761791295,-0.590922324999072,-0.8234807890446293
15310,0,1,0.69,-0.7859687761791295,-1.4539947293729687,-1.3581119214378148
15311,0,2,6.42,-0.7859687761791295,-1.1663039279150031,-0.46757808753870067
15312,3,4,2.38,-0.2168445457661492,-0.590922324999072,-1.0954588360469766
15313,2,2,2.67,-0.406552622570476,-1.1663039279150031,-1.0503881882580162
15314,3,4,6.91,-0.2168445457661492,-0.590922324999072,-0.3914242343780434
15315,4,2,2.16,-0.027136468961822417,-1.1663039279150031,-1.1296503619558431
15316,8,1,0.86,0.7316958382554847,-1.4539947293729687,-1.3316911968718725
15317,0,4,5.38,-0.7859687761791295,-0.590922324999072,-0.6292107554715242
15318,1,1,1.37,-0.5962606993748027,-1.4539947293729687,-1.2524290231740454
15319,4,5,7.4,-0.027136468961822417,-0.3032315235411064,-0.31527038121738615
15320,1,6,4.2,-0.5962606993748027,-0.01554072208314083,-0.8126016671645354
15321,1,2,1.89,-0.5962606993748027,-1.1663039279150031,-1.171612689207634
15322,1,3,5.48,-0.5962606993748027,-0.8786131264570376,-0.6136691527856757
15323,3,6,10.46,-0.2168445457661492,-0.01554072208314083,0.16030266096957543
15324,1,4,6.25,-0.5962606993748027,-0.590922324999072,-0.49399881210464297
15325,4,1,2.89,-0.027136468961822417,-1.4539947293729687,-1.0161966623491496
15326,7,1,1.17,0.5419877614511579,-1.4539947293729687,-1.2835122285457423
15327,7,1,0.56,0.5419877614511579,-1.4539947293729687,-1.3783160049294176
15328,7,1,1.34,0.5419877614511579,-1.4539947293729687,-1.2570915039798
15329,1,4,9.14,-0.5962606993748027,-0.590922324999072,-0.04484649448362369
15330,1,5,8.78,-0.5962606993748027,-0.3032315235411064,-0.10079626415267817
15331,1,4,5.36,-0.5962606993748027,-0.590922324999072,-0.6323190760086937
15332,3,6,8.02,-0.2168445457661492,-0.01554072208314083,-0.2189124445651261
15333,3,1,1.16,-0.2168445457661492,-1.4539947293729687,-1.2850663888143272
15334,2,3,6.55,-0.406552622570476,-0.8786131264570376,-0.4473740040470977
15335,1,6,8.28,-0.5962606993748027,-0.01554072208314083,-0.17850427758192025
15336,0,3,5.77,-0.7859687761791295,-0.8786131264570376,-0.5685985049967154
15337,0,4,7.84,-0.7859687761791295,-0.590922324999072,-0.2468873293996532
15339,1,5,12.78,-0.5962606993748027,-0.3032315235411064,0.5208678432812583
15340,3,2,3.19,-0.2168445457661492,-1.1663039279150031,-0.9695718542916045
15341,2,4,4.85,-0.406552622570476,-0.590922324999072,-0.7115812497065208
15342,4,4,5.3,-0.027136468961822417,-0.590922324999072,-0.641644037620203
15343,8,1,6.06,0.7316958382554847,-1.4539947293729687,-0.523527857207755
15344,0,5,6.32,-0.7859687761791295,-0.3032315235411064,-0.48311969022454904
15345,3,2,1.47,-0.2168445457661492,-1.1663039279150031,-1.2368874204881972
15346,6,3,5.03,0.3522796846468311,-0.8786131264570376,-0.6836063648719936
15348,0,5,3.53,-0.7859687761791295,-0.3032315235411064,-0.9167304051597199
15349,6,1,0.29,0.3522796846468311,-1.4539947293729687,-1.4202783321812085
15350,6,1,0.96,0.3522796846468311,-1.4539947293729687,-1.316149594186024
15351,0,3,3.55,-0.7859687761791295,-0.8786131264570376,-0.9136220846225501
15352,5,2,3.51,0.16257160784250435,-1.1663039279150031,-0.9198387256968895
15353,6,4,4.8,0.3522796846468311,-0.590922324999072,-0.719352051049445
15354,1,6,10.36,-0.5962606993748027,-0.01554072208314083,0.1447610582837268
15355,0,3,6.49,-0.7859687761791295,-0.8786131264570376,-0.45669896565860674
15356,1,3,8.5,-0.5962606993748027,-0.8786131264570376,-0.14431275167305363
15357,1,3,2.33,-0.5962606993748027,-0.8786131264570376,-1.1032296373899009
15358,7,2,3.59,0.5419877614511579,-1.1663039279150031,-0.9074054435482107
15359,7,1,8.56,0.5419877614511579,-1.4539947293729687,-0.13498779006154452
15360,1,2,2.53,-0.5962606993748027,-1.1663039279150031,-1.0721464320182041
15361,3,4,10.81,-0.2168445457661492,-0.590922324999072,0.21469827037004482
15362,8,2,1.16,0.7316958382554847,-1.1663039279150031,-1.2850663888143272
15363,5,3,6.68,0.16257160784250435,-0.8786131264570376,-0.4271699205554948
15364,5,3,2.42,0.16257160784250435,-0.8786131264570376,-1.0892421949726372
15365,4,5,14.87,-0.027136468961822417,-0.3032315235411064,0.8456873394154902
15366,2,2,6.99,-0.406552622570476,-1.1663039279150031,-0.37899095222936463
15367,7,6,7.77,0.5419877614511579,-0.01554072208314083,-0.2577664512797471
15368,8,3,9.96,0.7316958382554847,-0.8786131264570376,0.08259464754033335
15369,6,3,3.58,0.3522796846468311,-0.8786131264570376,-0.9089596038167956
15370,4,3,4.2,-0.027136468961822417,-0.8786131264570376,-0.8126016671645354
15372,6,7,5.56,0.3522796846468311,0.27215007937482477,-0.601235870636997
15373,8,2,6.61,0.7316958382554847,-1.1663039279150031,-0.4380490424355886
15374,0,5,5.58,-0.7859687761791295,-0.3032315235411064,-0.5981275500998273
15376,1,8,16.49,-0.5962606993748027,0.5598408808327904,1.0974613029262343
15377,0,9,14.14,-0.7859687761791295,0.8475316822907559,0.732233639808797
15378,0,2,4.23,-0.7859687761791295,-1.1663039279150031,-0.8079391863587808
15379,2,3,4.56,-0.406552622570476,-0.8786131264570376,-0.7566518974954812
15380,2,9,12.1,-0.406552622570476,0.8475316822907559,0.4151849450174892
15381,9,2,1.96,0.9214039150598115,-1.1663039279150031,-1.1607335673275399
15382,1,6,8.46,-0.5962606993748027,-0.01554072208314083,-0.15052939274739285
15383,0,6,7.44,-0.7859687761791295,-0.01554072208314083,-0.30905374014304676
15384,1,2,2.51,-0.5962606993748027,-1.1663039279150031,-1.0752547525553737
15385,1,6,10.15,-0.5962606993748027,-0.01554072208314083,0.11212369264344527
15386,0,3,6.43,-0.7859687761791295,-0.8786131264570376,-0.4660239272701158
15387,7,1,1.84,0.5419877614511579,-1.4539947293729687,-1.179383490550558
15388,1,7,13.35,-0.5962606993748027,0.27215007937482477,0.6094549785905944
15389,0,5,17.34,-0.7859687761791295,-0.3032315235411064,1.2295649257559462
15390,2,3,1.06,-0.406552622570476,-0.8786131264570376,-1.3006079915001756
15391,1,4,3.32,-0.5962606993748027,-0.590922324999072,-0.9493677708000015
15393,5,4,5.08,0.16257160784250435,-0.590922324999072,-0.6758355635290694
15394,3,8,13.91,-0.2168445457661492,0.5598408808327904,0.6964879536313456
15396,7,2,3.09,0.5419877614511579,-1.1663039279150031,-0.9851134569774529
15397,4,6,7.95,-0.027136468961822417,-0.01554072208314083,-0.2297915664452199
15398,0,3,1.9,-0.7859687761791295,-0.8786131264570376,-1.1700585289390488
15399,1,7,9.29,-0.5962606993748027,0.27215007937482477,-0.021534090454851287
15400,1,2,0.98,-0.5962606993748027,-1.1663039279150031,-1.3130412736488544
15401,2,8,20.5,-0.406552622570476,0.5598408808327904,1.720679570628756
15402,2,3,3.76,-0.406552622570476,-0.8786131264570376,-0.8809847189822685
15403,0,9,9.87,-0.7859687761791295,0.8475316822907559,0.06860720512306953
15404,4,7,14.48,-0.027136468961822417,0.27215007937482477,0.7850750889406816
15405,5,3,2.21,0.16257160784250435,-0.8786131264570376,-1.1218795606129188
15406,3,7,5.3,-0.2168445457661492,0.27215007937482477,-0.641644037620203
15407,6,1,1.43,0.3522796846468311,-1.4539947293729687,-1.2431040615625366
15408,0,6,9.21,-0.7859687761791295,-0.01554072208314083,-0.03396737260352976
15409,1,3,3.65,-0.5962606993748027,-0.8786131264570376,-0.8980804819367016
15410,5,3,11.43,0.16257160784250435,-0.8786131264570376,0.31105620702230485
15411,2,6,8.41,-0.406552622570476,-0.01554072208314083,-0.15830019409031718
15412,8,2,2.68,0.7316958382554847,-1.1663039279150031,-1.0488340279894315
15413,1,5,4.99,-0.5962606993748027,-0.3032315235411064,-0.689823005946333
15414,0,7,15.54,-0.7859687761791295,0.27215007937482477,0.9498160774106746
15415,1,4,10.96,-0.5962606993748027,-0.590922324999072,0.23801067439881748
15416,0,2,3.95,-0.7859687761791295,-1.1663039279150031,-0.8514556738791564
15417,1,6,14.12,-0.5962606993748027,-0.01554072208314083,0.7291253192716272
15418,4,6,7.76,-0.027136468961822417,-0.01554072208314083,-0.2593206115483319
15419,8,3,4.27,0.7316958382554847,-0.8786131264570376,-0.8017225452844416
15420,1,1,1.68,-0.5962606993748027,-1.4539947293729687,-1.2042500548479156
15422,2,4,2.23,-0.406552622570476,-0.590922324999072,-1.1187712400757492
15423,0,3,6.32,-0.7859687761791295,-0.8786131264570376,-0.48311969022454904
15424,0,8,25.78,-0.7859687761791295,0.5598408808327904,2.5412761924415523
15425,3,4,5.42,-0.2168445457661492,-0.590922324999072,-0.6229941143971848
15426,0,7,11.36,-0.7859687761791295,0.27215007937482477,0.3001770851422109
15427,1,2,0.98,-0.5962606993748027,-1.1663039279150031,-1.3130412736488544
15428,6,4,4.85,0.3522796846468311,-0.590922324999072,-0.7115812497065208
15429,4,5,6.67,-0.027136468961822417,-0.3032315235411064,-0.42872408082407965
15430,2,4,5.67,-0.406552622570476,-0.590922324999072,-0.5841401076825637
15431,2,1,0.73,-0.406552622570476,-1.4539947293729687,-1.3518952803634754
15432,1,4,8.75,-0.5962606993748027,-0.590922324999072,-0.10545874495843259
15433,1,6,8.07,-0.5962606993748027,-0.01554072208314083,-0.21114164322220177
15434,1,9,10.82,-0.5962606993748027,0.8475316822907559,0.21625243063862962
15435,0,11,14.17,-0.7859687761791295,1.422913285206687,0.7368961206145515
15437,0,5,8.25,-0.7859687761791295,-0.3032315235411064,-0.18316675838767466
15438,2,3,7.8,-0.406552622570476,-0.8786131264570376,-0.2531039704739926
15439,1,4,9.69,-0.5962606993748027,-0.590922324999072,0.040632320288542426
15440,9,2,3.22,0.9214039150598115,-1.1663039279150031,-0.9649093734858498
15441,0,5,7.49,-0.7859687761791295,-0.3032315235411064,-0.3012829388001226
15442,0,7,11.72,-0.7859687761791295,0.27215007937482477,0.3561268548112654
15443,2,3,3.81,-0.406552622570476,-0.8786131264570376,-0.8732139176393442
15444,1,3,1.66,-0.5962606993748027,-0.8786131264570376,-1.2073583753850852
15445,1,5,7.26,-0.5962606993748027,-0.3032315235411064,-0.337028624977574
15447,2,5,5.6,-0.406552622570476,-0.3032315235411064,-0.5950192295626577
15448,3,9,17.48,-0.2168445457661492,0.8475316822907559,1.251323169516134
15449,3,4,7.08,-0.2168445457661492,-0.590922324999072,-0.3650035098121011
15450,7,3,5.44,0.5419877614511579,-0.8786131264570376,-0.6198857938600151
15451,1,5,8.98,-0.5962606993748027,-0.3032315235411064,-0.06971305878098118
15452,9,1,1.78,0.9214039150598115,-1.4539947293729687,-1.188708452162067
15453,7,1,0.56,0.5419877614511579,-1.4539947293729687,-1.3783160049294176
15454,0,5,12.45,-0.7859687761791295,-0.3032315235411064,0.4695805544179586
15455,3,5,9.98,-0.2168445457661492,-0.3032315235411064,0.08570296807750297
15456,4,3,5.87,-0.027136468961822417,-0.8786131264570376,-0.5530569023108669
15457,3,5,3.46,-0.2168445457661492,-0.3032315235411064,-0.9276095270398137
15458,1,2,2.42,-0.5962606993748027,-1.1663039279150031,-1.0892421949726372
15459,0,4,10.33,-0.7859687761791295,-0.590922324999072,0.14009857747797236
15461,0,5,11.16,-0.7859687761791295,-0.3032315235411064,0.2690938797705142
15462,5,1,1.4,0.16257160784250435,-1.4539947293729687,-1.2477665423682909
15463,4,3,2.51,-0.027136468961822417,-0.8786131264570376,-1.0752547525553737
15464,1,2,1.92,-0.5962606993748027,-1.1663039279150031,-1.1669502084018792
15465,1,4,8.49,-0.5962606993748027,-0.590922324999072,-0.14586691194163845
15466,2,1,1.52,-0.406552622570476,-1.4539947293729687,-1.229116619145273
15469,2,1,2.08,-0.406552622570476,-1.4539947293729687,-1.142083644104522
15470,2,4,3.57,-0.406552622570476,-0.590922324999072,-0.9105137640853804
15471,1,3,3.85,-0.5962606993748027,-0.8786131264570376,-0.8669972765650049
15472,2,2,2.18,-0.406552622570476,-1.1663039279150031,-1.1265420414186735
15473,0,1,0.8,-0.7859687761791295,-1.4539947293729687,-1.3410161584833815
15474,0,4,5.7,-0.7859687761791295,-0.590922324999072,-0.5794776268768091
15475,0,5,10.78,-0.7859687761791295,-0.3032315235411064,0.21003578956429012
15476,0,6,10.28,-0.7859687761791295,-0.01554072208314083,0.13232777613504804
15477,4,1,1.76,-0.027136468961822417,-1.4539947293729687,-1.1918167726992368
15478,2,3,8.12,-0.406552622570476,-0.8786131264570376,-0.20337084187927773
15479,0,3,4.63,-0.7859687761791295,-0.8786131264570376,-0.7457727756153872
15480,0,5,9.65,-0.7859687761791295,-0.3032315235411064,0.03441567921420319
15481,1,3,2.75,-0.5962606993748027,-0.8786131264570376,-1.0379549061093374
15482,2,6,10.0,-0.406552622570476,-0.01554072208314083,0.08881128861467258
15484,5,1,0.7,0.16257160784250435,-1.4539947293729687,-1.35655776116923
15485,0,6,9.27,-0.7859687761791295,-0.01554072208314083,-0.024642410992020906
15486,1,5,10.47,-0.5962606993748027,-0.3032315235411064,0.16185682123816023
15487,0,3,6.82,-0.7859687761791295,-0.8786131264570376,-0.40541167679530693
15488,0,5,6.84,-0.7859687761791295,-0.3032315235411064,-0.40230335625813735
15489,1,2,4.07,-0.5962606993748027,-1.1663039279150031,-0.8328057506561384
15490,3,2,2.41,-0.2168445457661492,-1.1663039279150031,-1.090796355241222
15491,2,2,4.05,-0.406552622570476,-1.1663039279150031,-0.8359140711933081
15492,1,2,2.06,-0.5962606993748027,-1.1663039279150031,-1.1451919646416915
15493,1,2,2.48,-0.5962606993748027,-1.1663039279150031,-1.079917233361128
15494,0,3,4.63,-0.7859687761791295,-0.8786131264570376,-0.7457727756153872
15495,5,1,0.52,0.16257160784250435,-1.4539947293729687,-1.3845326460037573
15496,1,2,1.67,-0.5962606993748027,-1.1663039279150031,-1.2058042151165003
15497,0,1,3.02,-0.7859687761791295,-1.4539947293729687,-0.9959925788575468
15498,0,4,7.93,-0.7859687761791295,-0.590922324999072,-0.23289988698238964
15499,2,2,1.4,-0.406552622570476,-1.1663039279150031,-1.2477665423682909
15500,4,1,0.67,-0.027136468961822417,-1.4539947293729687,-1.3612202419749844
15501,0,2,3.12,-0.7859687761791295,-1.1663039279150031,-0.9804509761716983
15502,2,1,0.5,-0.406552622570476,-1.4539947293729687,-1.3876409665409268
15503,0,3,2.04,-0.7859687761791295,-0.8786131264570376,-1.1483002851788613
15504,3,4,3.38,-0.2168445457661492,-0.590922324999072,-0.9400428091884925
15505,1,5,6.39,-0.5962606993748027,-0.3032315235411064,-0.4722405683444552
15506,1,4,5.96,-0.5962606993748027,-0.590922324999072,-0.5390694598936033
15507,5,3,4.7,0.16257160784250435,-0.8786131264570376,-0.7348936537352934
15508,0,1,1.11,-0.7859687761791295,-1.4539947293729687,-1.2928371901572515
15509,1,2,1.0,-0.5962606993748027,-1.1663039279150031,-1.3099329531116848
15510,1,1,0.79,-0.5962606993748027,-1.4539947293729687,-1.3425703187519664
15511,2,3,3.36,-0.406552622570476,-0.8786131264570376,-0.9431511297256622
15514,5,2,2.05,0.16257160784250435,-1.1663039279150031,-1.1467461249102764
15515,2,5,6.38,-0.406552622570476,-0.3032315235411064,-0.47379472861304
15516,5,1,0.88,0.16257160784250435,-1.4539947293729687,-1.3285828763347027
15517,0,3,3.37,-0.7859687761791295,-0.8786131264570376,-0.9415969694570773
15518,5,2,2.44,0.16257160784250435,-1.1663039279150031,-1.0861338744354676
15519,0,7,8.4,-0.7859687761791295,0.27215007937482477,-0.159854354358902
15520,0,1,1.01,-0.7859687761791295,-1.4539947293729687,-1.3083787928430999
15521,3,4,3.87,-0.2168445457661492,-0.590922324999072,-0.8638889560278352
15522,5,1,0.15,0.16257160784250435,-1.4539947293729687,-1.4420365759413962
15523,0,6,8.27,-0.7859687761791295,-0.01554072208314083,-0.18005843785050504
15524,4,1,1.55,-0.027136468961822417,-1.4539947293729687,-1.2244541383395184
15525,0,1,1.3,-0.7859687761791295,-1.4539947293729687,-1.2633081450541392
15526,1,1,8.24,-0.5962606993748027,-1.4539947293729687,-0.18472091865625948
15527,2,2,6.15,-0.406552622570476,-1.1663039279150031,-0.5095404147904913
15528,3,4,3.97,-0.2168445457661492,-0.590922324999072,-0.8483473533419867
15529,3,3,8.41,-0.2168445457661492,-0.8786131264570376,-0.15830019409031718
15530,4,1,5.05,-0.027136468961822417,-1.4539947293729687,-0.680498044334824
15531,3,1,0.8,-0.2168445457661492,-1.4539947293729687,-1.3410161584833815
15532,2,4,10.38,-0.406552622570476,-0.590922324999072,0.14786937882089668
15533,3,2,1.31,-0.2168445457661492,-1.1663039279150031,-1.2617539847855546
15534,6,2,3.38,0.3522796846468311,-1.1663039279150031,-0.9400428091884925
15535,2,8,10.86,-0.406552622570476,0.5598408808327904,0.22246907171296887
15536,0,4,8.72,-0.7859687761791295,-0.590922324999072,-0.11012122576418702
15537,5,3,5.03,0.16257160784250435,-0.8786131264570376,-0.6836063648719936
15538,5,2,4.58,0.16257160784250435,-1.1663039279150031,-0.7535435769583114
15539,2,2,0.53,-0.406552622570476,-1.1663039279150031,-1.3829784857351723
15540,3,2,6.07,-0.2168445457661492,-1.1663039279150031,-0.5219736969391701
15547,0,1,0.96,-0.7859687761791295,-1.4539947293729687,-1.316149594186024
15549,0,1,3.78,-0.7859687761791295,-1.4539947293729687,-0.8778763984450989
15551,0,1,0.87,-0.7859687761791295,-1.4539947293729687,-1.3301370366032879
15556,9,2,3.1,0.9214039150598115,-1.1663039279150031,-0.9835592967088681
15559,1,1,0.44,-0.5962606993748027,-1.4539947293729687,-1.3969659281524358
15560,0,4,7.9,-0.7859687761791295,-0.590922324999072,-0.23756236778814405
15561,4,1,0.72,-0.027136468961822417,-1.4539947293729687,-1.35344944063206
15562,1,4,3.08,-0.5962606993748027,-0.590922324999072,-0.9866676172460377
15563,0,6,5.87,-0.7859687761791295,-0.01554072208314083,-0.5530569023108669
15564,1,2,2.64,-0.5962606993748027,-1.1663039279150031,-1.0550506690637707
15565,0,5,4.14,-0.7859687761791295,-0.3032315235411064,-0.8219266287760445
15566,6,3,3.08,0.3522796846468311,-0.8786131264570376,-0.9866676172460377
15567,1,2,1.22,-0.5962606993748027,-1.1663039279150031,-1.275741427202818
15568,0,5,5.19,-0.7859687761791295,-0.3032315235411064,-0.6587398005746361
15569,0,3,5.89,-0.7859687761791295,-0.8786131264570376,-0.5499485817736973
15570,0,4,3.98,-0.7859687761791295,-0.590922324999072,-0.8467931930734018
15571,0,5,8.26,-0.7859687761791295,-0.3032315235411064,-0.18161259811908986
15573,1,1,0.52,-0.5962606993748027,-1.4539947293729687,-1.3845326460037573
15574,5,4,9.23,0.16257160784250435,-0.590922324999072,-0.030859052066360138
15575,2,2,4.08,-0.406552622570476,-1.1663039279150031,-0.8312515903875535
15576,0,2,3.04,-0.7859687761791295,-1.1663039279150031,-0.9928842583203771
15577,6,6,7.27,0.3522796846468311,-0.01554072208314083,-0.3354744647089892
15578,1,6,9.39,-0.5962606993748027,-0.01554072208314083,-0.0059924877690026536
15579,0,3,5.52,-0.7859687761791295,-0.8786131264570376,-0.6074525117113364
15580,11,1,0.58,1.300820068668465,-1.4539947293729687,-1.375207684392248
15581,9,1,0.38,0.9214039150598115,-1.4539947293729687,-1.4062908897639448
15582,0,3,9.82,-0.7859687761791295,-0.8786131264570376,0.06083640378014548
15583,1,7,6.6,-0.5962606993748027,0.27215007937482477,-0.4396032027041736
15584,8,3,3.88,0.7316958382554847,-0.8786131264570376,-0.8623347957592504
15585,6,3,5.64,0.3522796846468311,-0.8786131264570376,-0.5888025884883183
15586,2,7,10.25,-0.406552622570476,0.27215007937482477,0.12766529532929363
15587,1,9,21.44,-0.5962606993748027,0.8475316822907559,1.8667706358757314
15588,0,8,22.46,-0.7859687761791295,0.5598408808327904,2.025294983271385
15589,8,3,7.46,0.7316958382554847,-0.8786131264570376,-0.3059454196058771
15591,0,5,5.48,-0.7859687761791295,-0.3032315235411064,-0.6136691527856757
15592,2,5,11.14,-0.406552622570476,-0.3032315235411064,0.2659855592333446
15593,0,4,5.23,-0.7859687761791295,-0.590922324999072,-0.6525231595002967
15594,0,3,2.82,-0.7859687761791295,-0.8786131264570376,-1.0270757842292435
15595,0,5,7.07,-0.7859687761791295,-0.3032315235411064,-0.3665576700806859
15596,1,5,4.65,-0.5962606993748027,-0.3032315235411064,-0.7426644550782175
15597,6,2,1.94,0.3522796846468311,-1.1663039279150031,-1.1638418878647097
15599,2,6,8.69,-0.406552622570476,-0.01554072208314083,-0.11478370656994172
15600,3,3,2.09,-0.2168445457661492,-0.8786131264570376,-1.140529483835937
15602,0,3,1.88,-0.7859687761791295,-0.8786131264570376,-1.1731668494762186
15603,2,6,12.04,-0.406552622570476,-0.01554072208314083,0.4058599834059801
15604,0,2,3.32,-0.7859687761791295,-1.1663039279150031,-0.9493677708000015
15605,2,5,6.05,-0.406552622570476,-0.3032315235411064,-0.5250820174763398
15606,2,1,8.13,-0.406552622570476,-1.4539947293729687,-0.20181668161069263
15608,8,2,2.71,0.7316958382554847,-1.1663039279150031,-1.0441715471836768
15610,2,4,6.34,-0.406552622570476,-0.590922324999072,-0.4800113696873794
15611,2,7,10.0,-0.406552622570476,0.27215007937482477,0.08881128861467258
15612,3,3,8.93,-0.2168445457661492,-0.8786131264570376,-0.07748386012390548
15613,1,7,6.05,-0.5962606993748027,0.27215007937482477,-0.5250820174763398
15614,0,5,11.99,-0.7859687761791295,-0.3032315235411064,0.39808918206305605
15615,3,2,1.01,-0.2168445457661492,-1.1663039279150031,-1.3083787928430999
15616,0,4,3.87,-0.7859687761791295,-0.590922324999072,-0.8638889560278352
15617,3,4,8.18,-0.2168445457661492,-0.590922324999072,-0.1940458802677686
15618,1,4,5.3,-0.5962606993748027,-0.590922324999072,-0.641644037620203
