userid,recency(day),frequency(次),total_distance(km),R_SC,F_SC,M_SC,cluster,level
11117,3,4,4.97,-0.2168445457661492,-0.590922324999072,-0.6929313264835026,2,A
11118,7,2,2.03,0.5419877614511579,-1.1663039279150031,-1.1498544454474462,2,A
11119,5,8,9.0,0.1625716078425043,0.5598408808327904,-0.0666047382438115,2,A
11120,1,5,7.1,-0.5962606993748027,-0.3032315235411064,-0.3618951892749315,2,A
11121,2,5,11.01,-0.406552622570476,-0.3032315235411064,0.2457814757417415,2,A
11122,1,7,15.71,-0.5962606993748027,0.2721500793748247,0.9762368019766172,0,S
11123,4,7,8.17,-0.0271364689618224,0.2721500793748247,-0.1956000405363534,2,A
11124,6,5,5.76,0.3522796846468311,-0.3032315235411064,-0.5701526652653002,2,A
11125,6,6,8.27,0.3522796846468311,-0.0155407220831408,-0.180058437850505,2,A
11126,0,6,25.08,-0.7859687761791295,-0.0155407220831408,2.432484973640613,0,S
11127,1,6,8.39,-0.5962606993748027,-0.0155407220831408,-0.1614085146274868,2,A
11128,0,7,12.44,-0.7859687761791295,0.2721500793748247,0.4680263941493738,0,S
11130,17,3,3.58,2.439068529494426,-0.8786131264570376,-0.9089596038167956,1,B
11131,5,10,16.48,0.1625716078425043,1.1352224837487217,1.09590714265765,0,S
11132,10,7,7.47,1.1111119918641383,0.2721500793748247,-0.3043912593372923,1,B
11133,10,4,5.24,1.1111119918641383,-0.590922324999072,-0.6509689992317119,1,B
11134,3,6,6.8,-0.2168445457661492,-0.0155407220831408,-0.4085199973324767,2,A
11135,1,9,21.8,-0.5962606993748027,0.8475316822907559,1.9227204055447853,0,S
11136,0,4,15.47,-0.7859687761791295,-0.590922324999072,0.938936955530581,2,A
11137,0,6,7.14,-0.7859687761791295,-0.0155407220831408,-0.3556785482005921,2,A
11138,9,3,2.21,0.9214039150598116,-0.8786131264570376,-1.1218795606129188,1,B
11139,0,8,19.6,-0.7859687761791295,0.5598408808327904,1.5808051464561206,0,S
11140,1,9,9.37,-0.5962606993748027,0.8475316822907559,-0.0091008083061725,0,S
11141,3,11,27.23,-0.2168445457661492,1.422913285206687,2.766629431386354,0,S
11142,1,8,9.68,-0.5962606993748027,0.5598408808327904,0.0390781600199576,0,S
11143,3,6,6.18,-0.2168445457661492,-0.0155407220831408,-0.5048779339847369,2,A
11144,8,8,8.03,0.7316958382554847,0.5598408808327904,-0.2173582842965412,2,A
11145,5,7,6.05,0.1625716078425043,0.2721500793748247,-0.5250820174763398,2,A
11146,5,4,10.17,0.1625716078425043,-0.590922324999072,0.1152320131806148,2,A
11147,3,1,0.61,-0.2168445457661492,-1.4539947293729687,-1.3705452035864936,2,A
11148,6,6,15.08,0.3522796846468311,-0.0155407220831408,0.8783247050557721,0,S
11149,0,7,9.39,-0.7859687761791295,0.2721500793748247,-0.0059924877690026,2,A
11150,1,7,9.16,-0.5962606993748027,0.2721500793748247,-0.041738173946454,2,A
11152,4,12,13.48,-0.0271364689618224,1.7106040866646526,0.6296590620821975,0,S
11153,2,3,3.19,-0.406552622570476,-0.8786131264570376,-0.9695718542916044,2,A
11154,2,8,9.32,-0.406552622570476,0.5598408808327904,-0.0168716096490965,2,A
11155,2,7,12.76,-0.406552622570476,0.2721500793748247,0.5177595227440888,0,S
11156,3,12,21.27,-0.2168445457661492,1.7106040866646526,1.8403499113097888,0,S
11157,6,6,10.89,0.3522796846468311,-0.0155407220831408,0.2271315525187235,2,A
11158,0,4,5.52,-0.7859687761791295,-0.590922324999072,-0.6074525117113364,2,A
11159,0,10,11.95,-0.7859687761791295,1.1352224837487217,0.3918725409887165,0,S
11160,4,2,4.68,-0.0271364689618224,-1.1663039279150031,-0.7380019742724631,2,A
11161,6,8,18.88,0.3522796846468311,0.5598408808327904,1.4689056071180115,0,S
11162,4,8,9.03,-0.0271364689618224,0.5598408808327904,-0.0619422574380571,2,A
11163,6,6,13.96,0.3522796846468311,-0.0155407220831408,0.7042587549742699,0,S
11164,0,5,10.28,-0.7859687761791295,-0.3032315235411064,0.132327776135048,2,A
11165,0,9,12.1,-0.7859687761791295,0.8475316822907559,0.4151849450174892,0,S
11166,0,7,12.54,-0.7859687761791295,0.2721500793748247,0.4835679968352221,0,S
11167,6,5,3.68,0.3522796846468311,-0.3032315235411064,-0.8934180011309473,2,A
11168,3,10,10.44,-0.2168445457661492,1.1352224837487217,0.1571943404324055,0,S
11169,0,4,4.3,-0.7859687761791295,-0.590922324999072,-0.797060064478687,2,A
11170,10,4,3.99,1.1111119918641383,-0.590922324999072,-0.845239032804817,1,B
11171,0,6,8.23,-0.7859687761791295,-0.0155407220831408,-0.1862750789248442,2,A
11172,0,9,19.72,-0.7859687761791295,0.8475316822907559,1.5994550696791383,0,S
11173,1,5,5.4,-0.5962606993748027,-0.3032315235411064,-0.6261024349343545,2,A
11174,0,7,10.82,-0.7859687761791295,0.2721500793748247,0.2162524306386296,2,A
11175,3,11,14.09,-0.2168445457661492,1.422913285206687,0.7244628384658727,0,S
11176,6,4,5.34,0.3522796846468311,-0.590922324999072,-0.6354273965458636,2,A
11177,0,7,7.33,-0.7859687761791295,0.2721500793748247,-0.3261495030974801,2,A
11178,4,5,8.31,-0.0271364689618224,-0.3032315235411064,-0.1738417967761655,2,A
11179,1,6,8.4,-0.5962606993748027,-0.0155407220831408,-0.159854354358902,2,A
11180,0,1,1.57,-0.7859687761791295,-1.4539947293729687,-1.2213458178023486,2,A
11181,1,6,12.04,-0.5962606993748027,-0.0155407220831408,0.4058599834059801,2,A
11182,7,5,4.15,0.5419877614511579,-0.3032315235411064,-0.8203724685074596,2,A
11183,1,3,2.45,-0.5962606993748027,-0.8786131264570376,-1.0845797141668827,2,A
11184,10,1,1.74,1.1111119918641383,-1.4539947293729687,-1.1949250932364064,1,B
11185,3,5,6.73,-0.2168445457661492,-0.3032315235411064,-0.4193991192125705,2,A
11186,7,8,16.74,0.5419877614511579,0.5598408808327904,1.1363153096408554,0,S
11187,3,7,6.44,-0.2168445457661492,0.2721500793748247,-0.4644697670015309,2,A
11188,0,6,9.61,-0.7859687761791295,-0.0155407220831408,0.0281990381398636,2,A
11189,0,9,15.83,-0.7859687761791295,0.8475316822907559,0.9948867251996352,0,S
11190,3,5,4.47,-0.2168445457661492,-0.3032315235411064,-0.7706393399127448,2,A
11191,0,12,16.01,-0.7859687761791295,1.7106040866646526,1.0228616100341623,0,S
11192,3,9,13.58,-0.2168445457661492,0.8475316822907559,0.6452006647680458,0,S
11193,2,8,14.83,-0.406552622570476,0.5598408808327904,0.839470698341151,0,S
11195,1,7,10.05,-0.5962606993748027,0.2721500793748247,0.0965820899575969,2,A
11196,1,11,16.05,-0.5962606993748027,1.422913285206687,1.0290782511085017,0,S
11197,0,8,13.85,-0.7859687761791295,0.5598408808327904,0.6871629920198364,0,S
11198,0,8,7.62,-0.7859687761791295,0.5598408808327904,-0.2810788553085196,2,A
11199,11,3,2.6,1.300820068668465,-0.8786131264570376,-1.06126731013811,1,B
11200,4,9,19.31,-0.0271364689618224,0.8475316822907559,1.5357344986671595,0,S
11201,4,2,3.44,-0.0271364689618224,-1.1663039279150031,-0.9307178475769836,2,A
11202,0,13,18.3,-0.7859687761791295,1.9982948881226184,1.3787643115400912,0,S
11203,6,6,5.08,0.3522796846468311,-0.0155407220831408,-0.6758355635290694,2,A
11204,5,7,13.1,0.1625716078425043,0.2721500793748247,0.5706009718759734,0,S
11205,11,4,6.77,1.300820068668465,-0.590922324999072,-0.4131824781382313,1,B
11206,3,6,6.54,-0.2168445457661492,-0.0155407220831408,-0.4489281643156825,2,A
11207,4,3,3.51,-0.0271364689618224,-0.8786131264570376,-0.9198387256968896,2,A
11208,0,6,6.42,-0.7859687761791295,-0.0155407220831408,-0.4675780875387006,2,A
11209,0,7,8.0,-0.7859687761791295,0.2721500793748247,-0.2220207651022957,2,A
11210,11,4,4.28,1.300820068668465,-0.590922324999072,-0.8001683850158566,1,B
11211,0,12,20.05,-0.7859687761791295,1.7106040866646526,1.6507423585424383,0,S
11212,5,6,7.36,0.1625716078425043,-0.0155407220831408,-0.3214870222917255,2,A
11213,0,8,8.73,-0.7859687761791295,0.5598408808327904,-0.1085670654956022,2,A
11214,6,6,4.42,0.3522796846468311,-0.0155407220831408,-0.778410141255669,2,A
11215,5,3,1.96,0.1625716078425043,-0.8786131264570376,-1.16073356732754,2,A
11216,0,8,9.8,-0.7859687761791295,0.5598408808327904,0.0577280832429758,0,S
11217,3,7,8.82,-0.2168445457661492,0.2721500793748247,-0.0945796230783386,2,A
11218,0,9,10.27,-0.7859687761791295,0.8475316822907559,0.1307736158664632,0,S
11219,2,9,13.62,-0.406552622570476,0.8475316822907559,0.6514173058423851,0,S
11221,4,7,17.17,-0.0271364689618224,0.2721500793748247,1.2031442011900042,0,S
11222,11,3,3.5,1.300820068668465,-0.8786131264570376,-0.9213928859654744,1,B
11223,0,3,2.92,-0.7859687761791295,-0.8786131264570376,-1.0115341815433951,2,A
11225,0,7,23.66,-0.7859687761791295,0.2721500793748247,2.211794215501566,0,S
11226,0,3,13.85,-0.7859687761791295,-0.8786131264570376,0.6871629920198364,2,A
11227,2,6,7.99,-0.406552622570476,-0.0155407220831408,-0.2235749253708805,2,A
11228,0,7,8.84,-0.7859687761791295,0.2721500793748247,-0.091471302541169,2,A
11229,1,6,8.53,-0.5962606993748027,-0.0155407220831408,-0.1396502708672992,2,A
11230,13,3,5.21,1.6802362222771188,-0.8786131264570376,-0.6556314800374664,1,B
11231,0,7,13.67,-0.7859687761791295,0.2721500793748247,0.6591881071853094,0,S
11232,0,6,6.26,-0.7859687761791295,-0.0155407220831408,-0.4924446518360581,2,A
11233,1,14,24.61,-0.5962606993748027,2.285985689580584,2.359439441017126,0,S
11234,0,5,10.65,-0.7859687761791295,-0.3032315235411064,0.1898317060726873,2,A
11235,0,8,11.26,-0.7859687761791295,0.5598408808327904,0.2846354824563625,0,S
11236,2,6,8.52,-0.406552622570476,-0.0155407220831408,-0.141204431135884,2,A
11237,0,3,2.0,-0.7859687761791295,-0.8786131264570376,-1.1545169262532005,2,A
11238,3,6,7.9,-0.2168445457661492,-0.0155407220831408,-0.237562367788144,2,A
11239,3,13,25.36,-0.2168445457661492,1.9982948881226184,2.476001461160989,0,S
11240,3,5,7.91,-0.2168445457661492,-0.3032315235411064,-0.2360082075195592,2,A
11241,14,4,8.23,1.8699442990814448,-0.590922324999072,-0.1862750789248442,1,B
11242,18,2,3.94,2.6287766062987528,-1.1663039279150031,-0.8530098341477413,1,B
11243,5,10,9.83,0.1625716078425043,1.1352224837487217,0.0623905640487302,0,S
11244,0,6,6.2,-0.7859687761791295,-0.0155407220831408,-0.5017696134475671,2,A
11245,1,6,10.95,-0.5962606993748027,-0.0155407220831408,0.2364565141302324,2,A
11246,2,7,13.22,-0.406552622570476,0.2721500793748247,0.5892508950989916,0,S
11247,0,9,13.5,-0.7859687761791295,0.8475316822907559,0.632767382619367,0,S
11248,7,5,7.12,0.5419877614511579,-0.3032315235411064,-0.3587868687377617,2,A
11249,1,7,6.02,-0.5962606993748027,0.2721500793748247,-0.5297444982820944,2,A
11250,1,4,4.81,-0.5962606993748027,-0.590922324999072,-0.7177978907808602,2,A
11251,4,3,2.99,-0.0271364689618224,-0.8786131264570376,-1.0006550596633013,2,A
11252,0,7,10.4,-0.7859687761791295,0.2721500793748247,0.1509776993580663,2,A
11253,0,10,12.89,-0.7859687761791295,1.1352224837487217,0.5379636062356918,0,S
11254,7,9,14.98,0.5419877614511579,0.8475316822907559,0.8627831023699237,0,S
11255,1,11,21.86,-0.5962606993748027,1.422913285206687,1.9320453671562945,0,S
11256,14,1,0.94,1.8699442990814448,-1.4539947293729687,-1.3192579147231938,1,B
11257,4,6,6.9,-0.0271364689618224,-0.0155407220831408,-0.3929783946466282,2,A
11258,0,18,22.94,-0.7859687761791295,3.436748895412446,2.0998946761634576,0,S
11259,4,6,8.44,-0.0271364689618224,-0.0155407220831408,-0.1536377132845627,2,A
11260,2,7,10.39,-0.406552622570476,0.2721500793748247,0.1494235390894815,2,A
11261,2,9,12.01,-0.406552622570476,0.8475316822907559,0.4011975026002257,0,S
11262,8,5,17.22,0.7316958382554847,-0.3032315235411064,1.2109150025329278,0,S
11263,6,7,10.58,0.3522796846468311,0.2721500793748247,0.1789525841925934,2,A
11264,8,9,7.22,0.7316958382554847,0.8475316822907559,-0.3432452660519133,2,A
11265,0,13,16.34,-0.7859687761791295,1.9982948881226184,1.074148898897462,0,S
11266,1,4,7.4,-0.5962606993748027,-0.590922324999072,-0.3152703812173861,2,A
11267,0,8,15.86,-0.7859687761791295,0.5598408808327904,0.9995492060053895,0,S
11268,10,4,4.47,1.1111119918641383,-0.590922324999072,-0.7706393399127448,1,B
11269,8,13,22.15,0.7316958382554847,1.9982948881226184,1.977116014945255,0,S
11270,4,2,1.45,-0.0271364689618224,-1.1663039279150031,-1.2399957410253668,2,A
11271,2,6,7.51,-0.406552622570476,-0.0155407220831408,-0.2981746182629529,2,A
11272,3,9,9.89,-0.2168445457661492,0.8475316822907559,0.0717155256602394,0,S
11273,0,5,3.98,-0.7859687761791295,-0.3032315235411064,-0.8467931930734018,2,A
11274,10,6,8.5,1.1111119918641383,-0.0155407220831408,-0.1443127516730536,1,B
11275,5,7,14.14,0.1625716078425043,0.2721500793748247,0.732233639808797,0,S
11276,3,8,7.5,-0.2168445457661492,0.5598408808327904,-0.2997287785315378,2,A
11277,8,5,7.82,0.7316958382554847,-0.3032315235411064,-0.2499956499368228,2,A
11278,0,10,11.83,-0.7859687761791295,1.1352224837487217,0.3732226177656986,0,S
11279,0,6,5.9,-0.7859687761791295,-0.0155407220831408,-0.5483944215051123,2,A
11280,0,6,12.27,-0.7859687761791295,-0.0155407220831408,0.4416056695834315,2,A
11281,8,4,3.8,0.7316958382554847,-0.590922324999072,-0.8747680779079291,2,A
11282,8,7,8.76,0.7316958382554847,0.2721500793748247,-0.1039045846898477,2,A
11283,4,4,3.12,-0.0271364689618224,-0.590922324999072,-0.9804509761716984,2,A
11284,5,4,4.16,0.1625716078425043,-0.590922324999072,-0.8188183082388748,2,A
11285,4,7,12.25,-0.0271364689618224,0.2721500793748247,0.4384973490462619,0,S
11286,7,8,14.9,0.5419877614511579,0.5598408808327904,0.850349820221245,0,S
11288,4,4,6.88,-0.0271364689618224,-0.590922324999072,-0.3960867151837979,2,A
11289,7,5,7.36,0.5419877614511579,-0.3032315235411064,-0.3214870222917255,2,A
11290,0,10,13.22,-0.7859687761791295,1.1352224837487217,0.5892508950989916,0,S
11291,3,4,5.67,-0.2168445457661492,-0.590922324999072,-0.5841401076825637,2,A
11292,2,4,6.33,-0.406552622570476,-0.590922324999072,-0.4815655299559642,2,A
11293,8,7,15.44,0.7316958382554847,0.2721500793748247,0.9342744747248264,0,S
11294,1,6,8.8,-0.5962606993748027,-0.0155407220831408,-0.0976879436155082,2,A
11295,2,14,23.5,-0.406552622570476,2.285985689580584,2.1869276512042086,0,S
11296,3,6,8.14,-0.2168445457661492,-0.0155407220831408,-0.2002625213421078,2,A
11297,2,9,21.36,-0.406552622570476,0.8475316822907559,1.8543373537270524,0,S
11298,2,15,20.68,-0.406552622570476,2.573676491038549,1.7486544554632832,0,S
11299,11,1,1.14,1.300820068668465,-1.4539947293729687,-1.2881747093514968,1,B
11300,2,9,12.16,-0.406552622570476,0.8475316822907559,0.4245099066289983,0,S
11301,0,8,10.54,-0.7859687761791295,0.5598408808327904,0.1727359431182538,0,S
11302,1,8,12.86,-0.5962606993748027,0.5598408808327904,0.5333011254299371,0,S
11303,10,6,6.67,1.1111119918641383,-0.0155407220831408,-0.4287240808240796,1,B
11304,0,11,15.39,-0.7859687761791295,1.422913285206687,0.9265036733819022,0,S
11305,6,6,10.41,0.3522796846468311,-0.0155407220831408,0.1525318596266511,2,A
11306,0,10,15.17,-0.7859687761791295,1.1352224837487217,0.8923121474730356,0,S
11307,12,5,7.02,1.490528145472792,-0.3032315235411064,-0.3743284714236102,1,B
11308,2,6,5.39,-0.406552622570476,-0.0155407220831408,-0.6276565952029394,2,A
11309,17,1,3.51,2.439068529494426,-1.4539947293729687,-0.9198387256968896,1,B
11310,1,9,14.57,-0.5962606993748027,0.8475316822907559,0.7990625313579451,0,S
11311,3,8,6.78,-0.2168445457661492,0.5598408808327904,-0.4116283178696463,2,A
11312,0,8,14.41,-0.7859687761791295,0.5598408808327904,0.7741959670605877,0,S
11313,8,8,23.64,0.7316958382554847,0.5598408808327904,2.2086858949643964,0,S
11314,1,3,4.4,-0.5962606993748027,-0.8786131264570376,-0.7815184617928386,2,A
11315,3,6,13.87,-0.2168445457661492,-0.0155407220831408,0.6902713125570061,0,S
11316,0,5,6.06,-0.7859687761791295,-0.3032315235411064,-0.523527857207755,2,A
11317,0,2,3.78,-0.7859687761791295,-1.1663039279150031,-0.8778763984450989,2,A
11318,17,1,1.19,2.439068529494426,-1.4539947293729687,-1.2804039080085727,1,B
11319,1,9,11.74,-0.5962606993748027,0.8475316822907559,0.359235175348435,0,S
11320,3,10,17.39,-0.2168445457661492,1.1352224837487217,1.2373357270988703,0,S
11321,2,4,5.63,-0.406552622570476,-0.590922324999072,-0.5903567487569031,2,A
11322,12,6,11.86,1.490528145472792,-0.0155407220831408,0.377885098571453,1,B
11323,1,16,25.08,-0.5962606993748027,2.8613672924965146,2.432484973640613,0,S
11324,0,7,8.73,-0.7859687761791295,0.2721500793748247,-0.1085670654956022,2,A
11325,3,5,5.75,-0.2168445457661492,-0.3032315235411064,-0.571706825533885,2,A
11326,2,2,4.67,-0.406552622570476,-1.1663039279150031,-0.7395561345410478,2,A
11327,8,4,4.49,0.7316958382554847,-0.590922324999072,-0.767531019375575,2,A
11328,9,5,4.7,0.9214039150598116,-0.3032315235411064,-0.7348936537352934,2,A
11329,1,7,9.86,-0.5962606993748027,0.2721500793748247,0.0670530448544847,2,A
11330,18,3,3.52,2.6287766062987528,-0.8786131264570376,-0.9182845654283048,1,B
11331,5,4,3.2,0.1625716078425043,-0.590922324999072,-0.9680176940230196,2,A
11332,0,6,10.28,-0.7859687761791295,-0.0155407220831408,0.132327776135048,2,A
11333,0,7,10.25,-0.7859687761791295,0.2721500793748247,0.1276652953292936,2,A
11334,16,1,0.67,2.249360452690099,-1.4539947293729687,-1.3612202419749844,1,B
11335,0,10,12.19,-0.7859687761791295,1.1352224837487217,0.4291723874347528,0,S
11336,2,11,22.03,-0.406552622570476,1.422913285206687,1.958466091722237,0,S
11337,13,5,8.18,1.6802362222771188,-0.3032315235411064,-0.1940458802677686,1,B
11338,0,11,13.24,-0.7859687761791295,1.422913285206687,0.5923592156361612,0,S
11339,6,11,23.64,0.3522796846468311,1.422913285206687,2.2086858949643964,0,S
11340,2,5,6.04,-0.406552622570476,-0.3032315235411064,-0.5266361777449247,2,A
11341,12,4,5.39,1.490528145472792,-0.590922324999072,-0.6276565952029394,1,B
11342,0,3,6.61,-0.7859687761791295,-0.8786131264570376,-0.4380490424355886,2,A
11343,6,1,1.04,0.3522796846468311,-1.4539947293729687,-1.3037163120373454,2,A
11344,3,4,5.98,-0.2168445457661492,-0.590922324999072,-0.5359611393564336,2,A
11345,2,2,4.52,-0.406552622570476,-1.1663039279150031,-0.7628685385698206,2,A
11346,3,2,5.69,-0.2168445457661492,-1.1663039279150031,-0.581031787145394,2,A
11347,4,6,11.17,-0.0271364689618224,-0.0155407220831408,0.270648040039099,2,A
11348,1,10,11.38,-0.5962606993748027,1.1352224837487217,0.3032854056793808,0,S
11349,2,4,4.69,-0.406552622570476,-0.590922324999072,-0.7364478140038782,2,A
11350,2,8,12.16,-0.406552622570476,0.5598408808327904,0.4245099066289983,0,S
11351,1,7,9.36,-0.5962606993748027,0.2721500793748247,-0.0106549685747573,2,A
11352,2,5,4.57,-0.406552622570476,-0.3032315235411064,-0.7550977372268962,2,A
11353,8,5,10.57,0.7316958382554847,-0.3032315235411064,0.1773984239240086,2,A
11354,1,8,11.54,-0.5962606993748027,0.5598408808327904,0.328151969976738,0,S
11356,10,5,16.06,1.1111119918641383,-0.3032315235411064,1.0306324113770864,1,B
11357,3,4,11.06,-0.2168445457661492,-0.590922324999072,0.2535522770846659,2,A
11358,0,3,7.19,-0.7859687761791295,-0.8786131264570376,-0.3479077468576678,2,A
11359,10,3,2.73,1.1111119918641383,-0.8786131264570376,-1.041063226646507,1,B
11360,14,1,0.45,1.8699442990814448,-1.4539947293729687,-1.3954117678838511,1,B
11361,0,6,23.87,-0.7859687761791295,-0.0155407220831408,2.244431581141848,0,S
11362,0,6,7.11,-0.7859687761791295,-0.0155407220831408,-0.3603410290063465,2,A
11363,18,1,1.44,2.6287766062987528,-1.4539947293729687,-1.2415499012939517,1,B
11364,1,6,17.69,-0.5962606993748027,-0.0155407220831408,1.2839605351564158,0,S
11365,4,6,8.22,-0.0271364689618224,-0.0155407220831408,-0.1878292391934291,2,A
11366,1,11,18.9,-0.5962606993748027,1.422913285206687,1.4720139276551811,0,S
11367,0,2,6.8,-0.7859687761791295,-1.1663039279150031,-0.4085199973324767,2,A
11368,7,4,6.69,0.5419877614511579,-0.590922324999072,-0.4256157602869098,2,A
11369,5,5,5.94,0.1625716078425043,-0.3032315235411064,-0.542177780430773,2,A
11370,6,4,7.97,0.3522796846468311,-0.590922324999072,-0.2266832459080502,2,A
11371,6,3,7.57,0.3522796846468311,-0.8786131264570376,-0.2888496566514438,2,A
11372,1,9,17.14,-0.5962606993748027,0.8475316822907559,1.1984817203842495,0,S
11373,0,7,6.16,-0.7859687761791295,0.2721500793748247,-0.5079862545219065,2,A
11374,4,7,8.26,-0.0271364689618224,0.2721500793748247,-0.1816125981190898,2,A
11375,0,6,8.49,-0.7859687761791295,-0.0155407220831408,-0.1458669119416384,2,A
11376,2,12,11.47,-0.406552622570476,1.7106040866646526,0.3172728480966443,0,S
11377,10,4,5.84,1.1111119918641383,-0.590922324999072,-0.5577193831166215,1,B
11378,0,13,26.71,-0.7859687761791295,1.9982948881226184,2.685813097419943,0,S
11379,1,2,3.29,-0.5962606993748027,-1.1663039279150031,-0.954030251605756,2,A
11380,1,6,8.28,-0.5962606993748027,-0.0155407220831408,-0.1785042775819202,2,A
11381,14,3,4.38,1.8699442990814448,-0.8786131264570376,-0.7846267823300083,1,B
11382,0,7,7.68,-0.7859687761791295,0.2721500793748247,-0.2717538936970107,2,A
11383,6,7,8.44,0.3522796846468311,0.2721500793748247,-0.1536377132845627,2,A
11384,0,5,4.67,-0.7859687761791295,-0.3032315235411064,-0.7395561345410478,2,A
11385,2,11,14.94,-0.406552622570476,1.422913285206687,0.8565664612955841,0,S
11386,4,5,5.14,-0.0271364689618224,-0.3032315235411064,-0.6665106019175604,2,A
11387,5,4,4.35,0.1625716078425043,-0.590922324999072,-0.7892892631357629,2,A
11388,3,8,15.3,-0.2168445457661492,0.5598408808327904,0.9125162309646386,0,S
11389,16,4,4.47,2.249360452690099,-0.590922324999072,-0.7706393399127448,1,B
11390,16,2,1.55,2.249360452690099,-1.1663039279150031,-1.2244541383395184,1,B
11391,17,2,2.31,2.439068529494426,-1.1663039279150031,-1.1063379579270705,1,B
11392,0,11,12.16,-0.7859687761791295,1.422913285206687,0.4245099066289983,0,S
11393,2,6,6.94,-0.406552622570476,-0.0155407220831408,-0.3867617535722888,2,A
11394,0,13,25.56,-0.7859687761791295,1.9982948881226184,2.507084666532686,0,S
11395,0,4,3.17,-0.7859687761791295,-0.590922324999072,-0.972680174828774,2,A
11396,9,6,4.45,0.9214039150598116,-0.0155407220831408,-0.7737476604499144,2,A
11397,4,2,4.93,-0.0271364689618224,-1.1663039279150031,-0.699147967557842,2,A
11398,0,8,20.48,-0.7859687761791295,0.5598408808327904,1.7175712500915865,0,S
11399,6,3,4.4,0.3522796846468311,-0.8786131264570376,-0.7815184617928386,2,A
11400,1,4,7.56,-0.5962606993748027,-0.590922324999072,-0.2904038169200287,2,A
11401,2,3,7.31,-0.406552622570476,-0.8786131264570376,-0.3292578236346498,2,A
11402,0,5,5.17,-0.7859687761791295,-0.3032315235411064,-0.6618481211118058,2,A
11403,12,4,5.87,1.490528145472792,-0.590922324999072,-0.5530569023108669,1,B
11404,3,3,2.91,-0.2168445457661492,-0.8786131264570376,-1.01308834181198,2,A
11405,4,3,4.62,-0.0271364689618224,-0.8786131264570376,-0.747326935883972,2,A
11407,8,2,2.26,0.7316958382554847,-1.1663039279150031,-1.1141087592699948,2,A
11408,6,7,10.63,0.3522796846468311,0.2721500793748247,0.1867233855355177,2,A
11409,2,4,3.1,-0.406552622570476,-0.590922324999072,-0.983559296708868,2,A
11410,4,8,11.01,-0.0271364689618224,0.5598408808327904,0.2457814757417415,0,S
11411,4,7,6.87,-0.0271364689618224,0.2721500793748247,-0.3976408754523827,2,A
11412,16,1,0.49,2.249360452690099,-1.4539947293729687,-1.3891951268095115,1,B
11413,4,5,9.36,-0.0271364689618224,-0.3032315235411064,-0.0106549685747573,2,A
11414,8,8,16.04,0.7316958382554847,0.5598408808327904,1.0275240908399166,0,S
11415,2,10,23.76,-0.406552622570476,1.1352224837487217,2.2273358181874148,0,S
11416,6,7,16.75,0.3522796846468311,0.2721500793748247,1.1378694699094405,0,S
11417,10,7,12.95,1.1111119918641383,0.2721500793748247,0.5472885678472007,0,S
11418,4,4,10.6,-0.0271364689618224,-0.590922324999072,0.182060904729763,2,A
11419,8,7,8.18,0.7316958382554847,0.2721500793748247,-0.1940458802677686,2,A
11420,0,8,16.49,-0.7859687761791295,0.5598408808327904,1.0974613029262343,0,S
11421,20,3,7.1,3.008192759907406,-0.8786131264570376,-0.3618951892749315,1,B
11422,7,4,5.35,0.5419877614511579,-0.590922324999072,-0.6338732362772788,2,A
11423,2,10,21.75,-0.406552622570476,1.1352224837487217,1.9149496042018608,0,S
11424,0,8,11.36,-0.7859687761791295,0.5598408808327904,0.3001770851422109,0,S
11425,6,4,5.69,0.3522796846468311,-0.590922324999072,-0.581031787145394,2,A
11426,0,6,6.93,-0.7859687761791295,-0.0155407220831408,-0.3883159138408737,2,A
11427,0,14,17.98,-0.7859687761791295,2.285985689580584,1.329031182945376,0,S
11428,5,3,5.63,0.1625716078425043,-0.8786131264570376,-0.5903567487569031,2,A
11429,1,4,6.67,-0.5962606993748027,-0.590922324999072,-0.4287240808240796,2,A
11430,3,10,11.76,-0.2168445457661492,1.1352224837487217,0.3623434958856046,0,S
11431,12,3,10.55,1.490528145472792,-0.8786131264570376,0.1742901033868389,1,B
11432,4,6,8.15,-0.0271364689618224,-0.0155407220831408,-0.198708361073523,2,A
11433,9,2,2.34,0.9214039150598116,-1.1663039279150031,-1.101675477121316,1,B
11435,0,5,9.06,-0.7859687761791295,-0.3032315235411064,-0.0572797766323024,2,A
11436,11,4,4.0,1.300820068668465,-0.590922324999072,-0.8436848725362323,1,B
11437,2,6,7.81,-0.406552622570476,-0.0155407220831408,-0.2515498102054077,2,A
11438,0,4,6.27,-0.7859687761791295,-0.590922324999072,-0.4908904915674733,2,A
11439,0,9,16.3,-0.7859687761791295,0.8475316822907559,1.0679322578231227,0,S
11440,4,5,8.04,-0.0271364689618224,-0.3032315235411064,-0.2158041240279564,2,A
11441,0,12,28.96,-0.7859687761791295,1.7106040866646526,3.035499157851532,0,S
11442,6,2,3.53,0.3522796846468311,-1.1663039279150031,-0.91673040515972,2,A
11443,1,7,18.32,-0.5962606993748027,0.2721500793748247,1.3818726320772607,0,S
11444,6,5,5.57,0.3522796846468311,-0.3032315235411064,-0.5996817103684121,2,A
11445,14,5,6.66,1.8699442990814448,-0.3032315235411064,-0.4302782410926644,1,B
11446,0,5,13.35,-0.7859687761791295,-0.3032315235411064,0.6094549785905944,2,A
11447,5,4,9.09,0.1625716078425043,-0.590922324999072,-0.052617295826548,2,A
